1551132695.293, 3.12 3.62 -3.88 -0.12 -1.25 0.12
1551132695.358, 5.56 0.81 -0.25 0.06 -2.09 0.09
1551132695.425, 2.81 3.25 -1.25 -0.14 -2.69 0.10
1551132695.490, 8.12 2.38 1.69 0.32 -3.22 0.10
1551132695.557, -8.00 -1.50 2.56 -0.33 -3.87 0.11
1551132695.624, -1.69 -7.12 3.69 -0.54 -4.10 0.06
1551132695.691, -0.81 -8.69 0.31 -1.00 -4.40 0.07
1551132695.759, -1.56 -4.75 -0.12 -1.51 -4.61 0.08
1551132695.823, 2.56 1.69 2.12 -1.20 -4.33 0.06
1551132695.891, -0.75 -0.38 1.06 -1.62 -4.20 0.06
1551132695.960, -0.88 -0.44 -0.62 -1.70 -4.12 0.06
1551132696.024, 3.88 1.44 -0.50 -1.74 -3.92 0.06
1551132696.089, 2.88 1.00 0.31 -1.62 -3.77 0.06
1551132696.156, 0.75 0.44 -0.81 -1.76 -3.74 0.06
1551132696.223, -0.06 2.50 -0.56 -1.92 -3.38 0.04
1551132696.288, 0.75 2.50 1.12 -2.09 -3.17 0.05
1551132696.352, 2.50 3.44 0.94 -2.10 -2.94 0.04
1551132696.417, 3.94 2.81 0.44 -2.09 -2.99 0.06
1551132696.483, 2.38 1.44 -0.25 -2.06 -3.06 0.06
1551132696.549, 2.06 1.94 -0.81 -2.02 -2.95 0.05
1551132696.616, 4.00 3.38 -0.94 -1.84 -2.79 0.05
1551132696.681, 3.50 3.62 -0.31 -1.85 -2.80 0.06
1551132696.746, 2.25 2.69 0.56 -1.92 -2.72 0.05
1551132696.812, 2.44 1.75 -0.31 -1.96 -2.83 0.06
1551132696.877, 4.00 1.25 0.25 -1.92 -2.86 0.05
1551132696.944, 1.94 1.38 -0.38 -1.88 -2.81 0.05
1551132697.010, 1.88 -1.38 -0.31 -1.97 -2.83 0.05
1551132697.076, 0.56 0.31 -0.31 -2.10 -2.77 0.04
1551132697.142, 2.50 2.56 -1.62 -2.04 -2.69 0.05
1551132697.209, 1.56 1.69 -1.19 -2.23 -2.67 0.05
1551132697.274, 1.50 1.94 -1.50 -2.11 -2.46 0.03
1551132697.340, 1.38 2.31 -0.44 -2.38 -2.68 0.07
1551132697.407, 1.75 0.81 -1.88 -2.34 -2.67 0.05
1551132697.472, 3.44 1.19 -1.81 -2.17 -2.44 0.03
1551132697.540, 4.00 -1.31 -5.06 -2.16 -2.58 0.05
1551132697.604, 0.81 1.50 2.56 -1.92 -2.59 0.05
1551132697.670, -1.25 2.75 3.12 -2.17 -2.01 0.00
1551132697.736, 4.25 2.00 -0.81 -1.90 -2.19 0.06
1551132697.802, -0.19 2.00 2.38 -2.27 -2.18 0.04
1551132697.867, 1.56 6.12 4.31 -2.25 -1.85 0.03
1551132697.932, 1.62 2.38 3.88 -2.27 -1.97 0.05
1551132697.997, 3.69 1.00 6.88 -2.12 -1.98 0.04
1551132698.063, 3.69 2.56 -2.12 -1.99 -1.96 0.04
1551132698.128, 1.88 2.19 0.94 -2.07 -2.07 0.05
1551132698.194, 1.00 2.12 -1.50 -2.01 -2.40 0.07
1551132698.259, 2.12 0.94 2.75 -1.99 -2.21 0.03
1551132698.325, 1.88 1.75 -2.62 -2.03 -2.23 0.04
1551132698.391, 4.06 1.50 -0.25 -2.03 -2.17 0.04
1551132698.457, 1.38 1.00 -0.88 -2.08 -2.31 0.05
1551132698.522, 2.81 1.94 0.00 -2.06 -2.14 0.03
1551132698.587, 1.38 2.12 0.00 -2.13 -2.16 0.04
1551132698.652, 2.56 2.50 0.06 -2.00 -2.20 0.05
1551132698.717, 2.62 3.31 2.12 -2.09 -2.04 0.04
1551132698.782, 1.56 3.88 0.38 -2.16 -1.87 0.03
1551132698.847, 2.69 3.31 0.75 -2.10 -1.93 0.05
1551132698.912, 2.81 2.88 1.50 -2.08 -1.97 0.05
1551132698.977, 3.62 0.50 1.56 -2.06 -2.17 0.05
1551132699.043, 1.94 0.94 -0.19 -2.11 -2.35 0.06
1551132699.108, 2.44 2.56 1.00 -2.03 -2.23 0.04
1551132699.173, 3.44 2.44 0.69 -2.13 -2.12 0.04
1551132699.239, 1.50 1.56 -0.81 -2.17 -2.26 0.05
1551132699.305, 1.12 1.31 -0.75 -2.29 -2.25 0.04
1551132699.371, 3.19 4.50 -0.06 -2.40 -2.12 0.04
1551132699.438, 3.25 1.69 -0.25 -2.43 -2.20 0.05
1551132699.503, 3.19 1.00 -1.44 -2.32 -2.40 0.06
1551132699.570, 2.38 -0.88 1.62 -2.48 -2.27 0.03
1551132699.634, 4.12 2.94 0.75 -2.48 -1.89 0.02
1551132699.700, 3.06 2.25 -0.06 -2.50 -1.76 0.03
1551132699.765, 6.06 5.19 0.88 -2.23 -1.71 0.04
1551132699.831, 5.00 2.56 -0.44 -1.99 -1.81 0.05
1551132699.896, 0.50 2.69 2.44 -2.05 -1.86 0.04
1551132699.961, 2.75 2.19 1.06 -1.89 -1.89 0.04
1551132700.027, 2.31 0.88 -0.94 -1.97 -1.97 0.04
1551132700.093, 1.94 1.62 -0.81 -2.00 -2.08 0.05
1551132700.158, 2.25 2.44 0.81 -2.00 -2.11 0.05
1551132700.223, 2.69 2.19 1.56 -1.98 -2.18 0.05
1551132700.288, 2.75 2.25 2.06 -1.86 -2.08 0.04
1551132700.353, 2.62 2.44 1.50 -1.91 -1.98 0.03
1551132700.418, 3.75 2.75 0.56 -1.73 -2.02 0.05
1551132700.484, 3.12 1.88 2.38 -1.64 -2.09 0.05
1551132700.548, 1.75 1.88 0.12 -1.69 -2.12 0.04
1551132700.613, 1.06 2.31 1.88 -1.72 -2.05 0.04
1551132700.678, 2.56 1.38 2.81 -1.74 -1.91 0.03
1551132700.743, 2.25 1.81 0.81 -1.79 -1.82 0.03
1551132700.808, 2.81 2.31 0.19 -1.83 -1.92 0.05
1551132700.873, 1.62 3.12 0.31 -1.91 -2.00 0.05
1551132700.938, 2.81 3.31 2.00 -1.87 -1.98 0.04
1551132701.003, 2.38 2.69 0.44 -1.93 -1.99 0.04
1551132701.068, 2.12 0.50 0.81 -1.79 -2.19 0.05
1551132701.134, 3.00 3.88 -1.31 -1.70 -2.31 0.06
1551132701.199, 1.19 2.00 0.31 -1.64 -2.31 0.05
1551132701.265, 2.56 3.00 -0.38 -1.88 -2.56 0.07
1551132701.330, 3.56 1.69 4.19 -2.04 -2.49 0.04
