1551139600.740, 6.00 -2.49 -1.59 0.04 0.05 -0.96
1551139600.759, 2.62 1.94 -0.56 -2.47 -1.66 0.04
1551139600.759, 2.19 2.12 -0.25 -2.45 -1.70 0.04
1551139600.760, 2.00 2.19 -0.06 -2.34 -1.65 0.03
1551139600.761, 3.06 2.31 -0.38 -2.25 -1.65 0.04
1551139600.761, 2.06 2.19 0.12 -2.28 -1.65 0.04
1551139600.762, 2.94 2.06 -0.75 -2.26 -1.77 0.04
1551139600.763, 2.75 2.31 -0.31 -2.28 -1.76 0.04
1551139600.763, 2.12 1.75 -0.25 -2.29 -1.69 0.03
1551139600.764, 2.06 1.94 -0.31 -2.32 -1.66 0.03
1551139600.764, 2.19 2.44 -0.19 -2.36 -1.67 0.04
1551139600.765, 2.19 2.00 0.06 -2.34 -1.73 0.04
1551139600.766, 2.38 1.94 -0.25 -2.37 -1.77 0.04
1551139600.767, 2.56 2.38 -0.62 -2.36 -1.79 0.04
1551139600.767, 2.31 2.00 0.12 -2.33 -1.73 0.03
1551139600.768, 1.38 2.44 -0.31 -2.31 -1.66 0.03
1551139600.769, 2.81 2.94 0.25 -2.31 -1.75 0.04
1551139600.778, 2.56 3.12 -0.31 -2.40 -1.84 0.05
1551139600.779, 1.94 2.12 -0.44 -2.45 -1.76 0.03
1551139600.780, 2.25 2.00 -0.31 -2.36 -1.73 0.03
1551139600.780, 2.69 2.31 -0.12 -2.46 -1.77 0.04
1551139600.781, 2.12 2.25 -0.38 -2.41 -1.67 0.03
1551139600.782, 1.88 2.38 -0.62 -2.45 -1.65 0.03
1551139600.782, 1.88 1.88 -0.31 -2.43 -1.63 0.03
1551139600.783, 2.81 1.94 -0.44 -2.39 -1.63 0.03
1551139600.784, 2.31 2.81 -0.31 -2.43 -1.67 0.04
1551139600.784, 2.25 2.12 -0.25 -2.40 -1.65 0.03
1551139600.785, 1.88 1.81 -0.19 -2.49 -1.57 0.03
1551139600.786, 2.19 2.50 -0.31 -2.47 -1.56 0.03
1551139600.787, 2.62 2.06 -0.38 -2.42 -1.54 0.03
1551139600.788, 2.12 2.25 -0.19 -2.41 -1.51 0.03
1551139600.789, 3.25 2.31 -0.31 -2.40 -1.52 0.03
1551139600.789, 2.00 1.88 -0.31 -2.35 -1.57 0.04
1551139600.790, 2.44 2.19 -0.75 -2.35 -1.58 0.03
1551139600.791, 2.88 2.31 -0.38 -2.27 -1.51 0.03
1551139600.791, 2.19 2.44 -0.44 -2.31 -1.57 0.04
1551139600.792, 2.56 2.12 -0.38 -2.29 -1.58 0.03
1551139600.793, 2.75 2.25 -0.31 -2.27 -1.57 0.03
1551139600.793, 2.75 2.00 -0.50 -2.20 -1.57 0.03
1551139600.794, 2.62 2.62 -0.62 -2.25 -1.60 0.04
1551139600.795, 2.12 2.19 -0.12 -2.31 -1.60 0.03
1551139600.795, 2.00 1.62 -0.12 -2.31 -1.62 0.03
1551139600.796, 2.56 2.88 -0.56 -2.31 -1.63 0.04
1551139600.797, 2.38 1.69 -0.62 -2.26 -1.64 0.03
1551139600.797, 2.88 2.19 -1.06 -2.19 -1.65 0.03
1551139600.798, 1.25 5.50 0.19 -2.36 -1.61 0.04
1551139600.799, 2.81 2.00 -0.12 -0.33 -0.28 0.03
1551139600.799, 2.31 2.19 -0.12 -0.73 -0.54 0.03
1551139600.800, 2.69 2.50 -0.25 -1.00 -0.82 0.04
1551139600.800, 2.94 1.75 -0.75 -1.24 -0.95 0.03
1551139600.801, 2.56 2.19 -0.62 -1.37 -0.97 0.03
1551139600.802, 2.56 2.69 -0.62 -1.55 -1.07 0.03
1551139600.802, 2.25 2.50 -0.12 -1.71 -1.15 0.03
1551139600.804, 2.56 3.25 -0.06 -1.83 -1.30 0.04
1551139600.805, 2.19 2.19 0.06 -1.95 -1.31 0.03
1551139600.806, 2.62 2.06 -0.38 -1.89 -1.24 0.02
1551139600.806, 2.25 2.25 0.38 -1.95 -1.26 0.03
1551139600.807, 3.19 2.25 0.00 -2.02 -1.32 0.03
1551139600.808, 2.31 2.12 -0.56 -2.10 -1.33 0.03
1551139600.808, 2.56 2.56 -0.56 -2.11 -1.31 0.03
1551139600.809, 2.44 2.31 -0.56 -2.13 -1.29 0.03
1551139600.809, 2.06 2.38 -0.12 -2.16 -1.34 0.03
1551139600.810, 2.31 2.50 -0.12 -2.21 -1.47 0.04
1551139600.811, 2.62 1.75 -0.25 -2.25 -1.49 0.03
