1551054391.581, 2.88 2.31 -0.50 -0.14 0.03 0.01
1551054391.648, 2.31 1.94 -0.56 -0.26 -0.10 0.02
1551054391.714, 3.06 2.31 -0.56 -0.34 -0.06 0.01
1551054391.780, 2.69 1.69 -0.12 -0.44 -0.12 0.01
1551054391.846, 2.75 2.25 -0.50 -0.59 -0.09 0.01
1551054391.911, 2.50 2.12 0.12 -0.67 -0.14 0.01
1551054391.977, 2.69 1.62 -0.50 -0.67 -0.23 0.02
1551054392.043, 3.00 1.75 -0.38 -0.71 -0.32 0.02
1551054392.109, 2.00 1.88 -0.44 -0.81 -0.27 0.01
1551054392.175, 2.44 1.94 -0.94 -0.81 -0.18 0.00
1551054392.241, 2.38 2.44 -0.31 -0.84 -0.09 0.00
1551054392.307, 2.81 1.94 -0.31 -0.88 -0.07 0.01
1551054392.373, 2.94 1.94 -0.44 -0.85 -0.12 0.01
1551054392.439, 2.44 2.06 -0.44 -0.77 -0.22 0.02
1551054392.505, 1.81 2.19 -0.44 -0.81 -0.21 0.01
1551054392.571, 2.06 2.06 -0.19 -0.83 -0.19 0.01
1551054392.637, 2.31 1.94 -0.31 -0.87 -0.28 0.02
1551054392.703, 2.88 2.19 -0.50 -0.77 -0.29 0.01
1551054392.769, 2.81 2.06 -0.25 -0.80 -0.26 0.01
1551054392.835, 2.75 1.94 -0.62 -0.78 -0.22 0.01
1551054392.901, 2.25 1.81 -0.31 -0.77 -0.23 0.01
1551054392.967, 2.88 1.69 -0.50 -0.73 -0.33 0.02
1551054393.033, 2.75 2.06 -0.38 -0.75 -0.31 0.01
1551054393.099, 2.44 2.31 -0.38 -0.80 -0.18 0.00
1551054393.165, 2.75 2.06 -0.25 -0.77 -0.12 0.00
1551054393.231, 3.31 1.94 -0.25 -0.78 -0.09 0.01
1551054393.296, 2.69 1.75 0.00 -0.86 -0.17 0.01
1551054393.362, 3.00 2.06 -0.19 -0.85 -0.27 0.02
1551054393.428, 2.44 2.19 -0.38 -0.91 -0.22 0.01
1551054393.494, 2.50 2.12 -0.06 -0.95 -0.25 0.01
1551054393.560, 2.69 2.31 -0.25 -0.86 -0.16 0.00
1551054393.626, 2.44 2.12 -0.12 -0.89 -0.21 0.01
1551054393.692, 2.06 2.00 -0.19 -0.90 -0.23 0.01
1551054393.758, 2.56 2.38 -0.31 -0.92 -0.19 0.01
1551054393.824, 2.56 2.44 -0.50 -0.88 -0.25 0.02
1551054393.889, 2.62 2.12 0.06 -0.91 -0.25 0.01
1551054393.955, 2.81 2.12 -0.44 -0.83 -0.21 0.01
1551054394.021, 2.56 2.38 -0.44 -0.86 -0.23 0.01
1551054394.087, 2.50 2.12 -0.62 -0.85 -0.22 0.01
1551054394.152, 3.06 2.25 0.06 -0.96 -0.27 0.02
1551054394.218, 1.62 0.94 12.12 -0.84 0.41 -0.05
1551054394.283, 2.94 1.81 -0.31 -0.77 0.24 0.01
1551054394.348, 2.62 1.81 -0.31 -0.78 0.04 0.02
1551054394.414, 2.81 2.19 -0.19 -0.77 -0.04 0.01
1551054394.480, 2.56 2.00 -0.31 -0.82 -0.08 0.01
1551054394.546, 2.69 2.38 -0.56 -0.77 -0.14 0.01
1551054394.612, 2.69 1.94 -0.31 -0.80 -0.23 0.02
1551054394.678, 2.62 2.25 -0.19 -0.81 -0.27 0.02
1551054394.744, 2.44 2.12 -0.06 -0.86 -0.23 0.01
1551054394.810, 2.44 2.06 -0.31 -0.90 -0.23 0.01
1551054394.876, 2.38 2.06 -0.19 -0.94 -0.24 0.01
1551054394.942, 2.62 2.56 -0.25 -0.92 -0.32 0.02
1551054395.008, 2.25 2.56 -0.56 -0.86 -0.32 0.01
1551054395.074, 1.75 2.00 -0.44 -0.85 -0.34 0.01
1551054395.140, 2.56 2.31 -0.44 -0.84 -0.47 0.02
1551054395.206, 2.69 2.19 -0.19 -0.88 -0.40 0.01
1551054395.272, 2.44 1.94 -0.31 -0.90 -0.42 0.02
1551054395.338, 2.56 2.44 -0.56 -0.84 -0.46 0.02
1551054395.404, 2.44 2.06 -0.62 -0.84 -0.45 0.01
1551054395.470, 2.38 2.00 -0.31 -0.81 -0.37 0.01
1551054395.536, 1.94 1.81 -0.31 -0.84 -0.35 0.01
1551054395.602, 2.62 1.81 -0.44 -0.77 -0.34 0.01
1551054395.668, 2.50 1.69 -0.38 -0.72 -0.41 0.02
1551054395.734, 2.50 2.12 -0.38 -0.67 -0.41 0.01
1551054395.800, 2.69 2.06 -0.50 -0.70 -0.44 0.02
1551054395.866, 2.81 2.00 -3.38 -0.52 -0.44 0.01
1551054395.932, 2.19 2.19 -0.38 -0.60 -0.43 0.01
1551054395.998, 2.31 2.06 -0.50 -0.62 -0.42 0.01
1551054396.064, 2.81 2.19 -0.38 -0.74 -0.42 0.01
1551054396.130, 2.19 2.19 -0.31 -0.77 -0.30 0.00
1551054396.195, 3.44 2.44 0.00 -0.66 -0.29 0.01
1551054396.262, 2.50 1.56 -0.19 -0.88 -0.16 -0.00
1551054396.328, 2.69 2.56 -0.56 -0.88 -0.18 0.01
1551054396.394, 2.81 2.00 -0.19 -0.87 -0.22 0.01
1551054396.460, 2.81 2.25 -0.50 -0.83 -0.23 0.01
1551054396.526, 2.38 1.94 -0.25 -0.78 -0.27 0.01
1551054396.592, 3.19 2.31 -0.31 -0.86 -0.39 0.02
1551054396.658, 2.56 2.00 -0.44 -0.79 -0.42 0.02
1551054396.724, 2.25 1.62 -0.06 -0.81 -0.36 0.01
1551054396.790, 2.25 2.38 -0.19 -0.86 -0.33 0.01
1551054396.856, 2.12 1.75 -2.25 -0.81 -0.32 0.01
1551054396.922, 2.62 1.75 -1.81 -0.90 -0.29 0.01
1551054396.988, 2.00 2.31 -0.75 -1.04 -0.35 0.02
1551054397.054, 2.12 2.06 -0.19 -0.92 -0.43 0.02
1551054397.119, 2.56 2.25 0.06 -0.91 -0.44 0.02
1551054397.185, 2.12 1.94 -0.94 -1.07 -0.37 0.01
1551054397.251, 2.38 1.69 -0.75 -1.14 -0.35 0.01
1551054397.316, 2.88 2.31 0.38 -1.02 -0.34 0.01
1551054397.382, 2.62 1.69 0.44 -0.69 -0.46 0.02
1551054397.448, 2.56 2.44 -0.38 -0.61 -0.43 0.01
1551054397.514, 2.44 1.44 -1.31 -0.71 -0.33 0.00
1551054397.580, 2.00 1.94 -0.38 -0.87 -0.31 0.01
1551054397.646, 1.62 2.06 -0.25 -0.84 -0.35 0.02
1551054397.712, 2.62 2.12 -0.50 -0.61 -0.51 0.03
1551054397.778, 3.25 2.19 -0.69 -0.83 -0.36 0.00
1551054397.843, 2.19 1.44 0.50 -0.74 -0.28 0.00
1551054397.908, 2.69 2.12 0.69 -0.85 -0.21 0.01
1551054397.973, 1.69 2.19 1.31 -0.81 -0.32 0.02
1551054398.038, 2.50 2.06 0.94 -0.82 -0.32 0.01
1551054398.103, 2.69 2.12 0.38 -0.68 -0.41 0.02
1551054398.168, 2.56 2.06 0.06 -0.80 -0.27 0.00
1551054398.234, 2.50 2.31 -0.44 -0.90 -0.18 0.01
1551054398.299, 2.50 2.44 0.62 -0.94 -0.19 0.01
1551054398.364, 2.50 2.06 0.81 -0.87 -0.40 0.03
1551054398.429, 2.81 2.81 1.25 -0.88 -0.40 0.02
1551054398.494, 2.00 1.75 1.12 -0.89 -0.39 0.01
1551054398.560, 1.56 2.19 -0.06 -1.03 -0.26 0.00
1551054398.625, 2.38 1.69 0.06 -1.15 -0.25 0.01
1551054398.690, 2.19 2.44 1.00 -1.14 -0.34 0.02
1551054398.755, 2.06 1.88 1.12 -1.17 -0.33 0.01
1551054398.820, 2.81 2.19 0.00 -1.06 -0.22 0.00
1551054398.885, 2.69 1.69 1.31 -0.97 -0.42 0.03
1551054398.950, 3.25 2.06 0.56 -0.89 -0.40 0.01
1551054399.016, 2.50 2.25 -0.19 -0.87 -0.45 0.02
1551054399.082, 3.44 2.06 -0.62 -0.76 -0.39 0.01
1551054399.146, 2.12 2.06 0.19 -0.82 -0.27 0.00
1551054399.211, 2.88 2.19 1.12 -0.83 -0.19 0.01
1551054399.277, 2.88 2.25 0.25 -0.74 -0.25 0.02
1551054399.341, 2.19 2.00 0.81 -0.71 -0.37 0.02
1551054399.408, 2.44 2.25 0.06 -0.84 -0.20 -0.00
1551054399.473, 3.06 2.62 0.44 -0.80 -0.30 0.02
1551054399.539, 2.31 1.75 -0.25 -0.71 -0.44 0.02
1551054399.604, 2.25 2.00 0.75 -0.71 -0.33 0.00
1551054399.670, 2.31 2.00 0.00 -0.65 -0.11 -0.01
1551054399.736, 2.88 2.12 -0.88 -0.55 -0.28 0.02
1551054399.802, 2.00 2.25 -0.94 -0.78 -0.29 0.01
1551054399.868, 2.12 2.31 -1.00 -0.92 -0.28 0.01
1551054399.934, 2.00 1.88 -0.25 -0.83 -0.34 0.02
1551054399.999, 3.06 2.19 0.00 -0.65 -0.32 0.01
1551054400.064, 2.25 2.06 0.44 -0.78 -0.40 0.02
1551054400.129, 3.00 1.94 0.25 -0.65 -0.46 0.02
1551054400.195, 2.25 2.12 -0.81 -0.67 -0.52 0.02
1551054400.261, 2.88 2.12 -0.94 -0.74 -0.52 0.02
1551054400.327, 2.38 1.94 -0.75 -0.85 -0.57 0.02
1551054400.393, 2.56 2.19 -0.12 -0.93 -0.54 0.01
1551054400.459, 2.50 2.31 -0.12 -0.88 -0.52 0.02
1551054400.525, 2.12 1.88 -0.31 -0.88 -0.54 0.02
1551054400.591, 3.19 2.06 -0.88 -0.86 -0.55 0.02
1551054400.656, 2.75 2.25 0.19 -0.83 -0.54 0.02
1551054400.721, 2.56 2.12 1.12 -0.83 -0.53 0.02
1551054400.786, 2.31 1.69 0.44 -0.87 -0.38 0.00
1551054400.852, 2.31 2.31 -0.25 -0.78 -0.28 0.01
1551054400.917, 1.69 2.19 -0.31 -0.86 -0.52 0.03
1551054400.984, 3.00 2.19 -0.75 -0.85 -0.38 0.00
1551054401.050, 2.25 1.88 -1.25 -0.78 -0.59 0.03
1551054401.116, 2.31 1.88 -0.38 -0.83 -0.51 0.01
1551054401.182, 2.75 1.75 -0.69 -0.81 -0.55 0.02
1551054401.247, 3.00 2.38 -0.06 -0.79 -0.44 0.01
1551054401.314, 2.19 2.25 -0.94 -0.77 -0.49 0.02
1551054401.380, 2.62 2.19 -0.69 -0.65 -0.56 0.02
1551054401.446, 3.06 2.12 -0.25 -0.62 -0.40 0.00
1551054401.512, 2.56 2.81 -0.19 -0.65 -0.41 0.02
1551054401.576, 2.00 2.19 0.19 -0.67 -0.34 0.01
1551054401.642, 2.44 2.12 -0.44 -0.67 -0.32 0.01
1551054401.707, 2.62 2.62 0.00 -0.77 -0.32 0.01
1551054401.774, 2.69 2.00 -0.38 -0.91 -0.41 0.02
1551054401.840, 2.38 2.06 -0.38 -0.92 -0.40 0.01
1551054401.905, 2.88 2.56 -0.19 -0.80 -0.37 0.01
1551054401.972, 2.81 2.06 -0.31 -0.71 -0.45 0.02
