1551053570.790, 3.25 2.19 -0.31 -0.25 -0.02 0.01
1551053570.856, 2.12 2.00 -0.06 -0.44 -0.06 0.01
1551053570.922, 2.81 2.12 -0.31 -0.51 -0.12 0.01
1551053570.988, 2.12 2.00 -0.31 -0.65 -0.18 0.01
1551053571.054, 2.44 2.00 -0.38 -0.68 -0.17 0.01
1551053571.120, 3.38 2.19 -0.12 -0.76 -0.20 0.01
1551053571.186, 2.62 2.00 -0.38 -0.79 -0.29 0.02
1551053571.252, 2.50 2.06 -0.31 -0.82 -0.34 0.02
1551053571.318, 2.06 1.88 -0.62 -0.93 -0.31 0.01
1551053571.384, 2.38 1.75 -0.44 -0.97 -0.28 0.01
1551053571.449, 1.75 1.75 0.25 -1.00 -0.22 0.01
1551053571.515, 2.56 2.19 -0.56 -0.97 -0.23 0.01
1551053571.581, 2.25 2.31 -0.25 -0.93 -0.27 0.02
1551053571.647, 2.69 1.94 -0.19 -0.95 -0.29 0.01
1551053571.712, 2.94 1.69 0.06 -0.93 -0.37 0.02
1551053571.778, 1.94 2.06 -0.12 -0.99 -0.38 0.01
1551053571.844, 2.50 2.44 -0.06 -1.01 -0.29 0.01
1551053571.910, 1.44 2.00 -0.25 -1.03 -0.32 0.01
1551053571.976, 2.50 1.69 -0.19 -1.05 -0.30 0.01
1551053572.042, 2.69 2.31 -0.25 -1.01 -0.32 0.02
1551053572.108, 2.81 2.25 -0.31 -0.94 -0.26 0.01
1551053572.174, 2.06 1.94 -0.12 -0.82 -0.17 0.00
1551053572.240, 2.75 1.88 -0.25 -0.82 -0.23 0.01
1551053572.306, 2.50 2.00 -0.38 -0.74 -0.33 0.02
1551053572.372, 2.25 1.88 -0.12 -0.82 -0.30 0.01
1551053572.438, 2.69 2.31 -0.62 -0.79 -0.26 0.01
1551053572.504, 2.44 2.12 -0.38 -0.78 -0.23 0.01
1551053572.570, 2.31 1.94 -0.12 -0.76 -0.28 0.02
1551053572.636, 2.94 2.25 -0.19 -0.82 -0.29 0.01
1551053572.702, 2.56 2.31 -0.19 -0.77 -0.27 0.01
1551053572.768, 2.50 2.19 -0.25 -0.72 -0.23 0.01
1551053572.834, 3.00 1.94 -0.19 -0.77 -0.16 0.00
1551053572.900, 2.56 1.88 -0.31 -0.80 -0.22 0.01
1551053572.966, 3.25 2.31 -0.31 -0.78 -0.29 0.02
1551053573.032, 3.56 2.25 -0.38 -0.80 -0.27 0.01
1551053573.098, 2.50 1.81 -0.12 -0.80 -0.22 0.01
1551053573.164, 3.31 2.12 -0.12 -0.80 -0.20 0.01
1551053573.230, 2.56 1.94 -0.38 -0.80 -0.25 0.01
1551053573.296, 2.38 1.94 -0.12 -0.79 -0.29 0.01
1551053573.362, 2.62 1.94 -0.19 -0.74 -0.26 0.01
1551053573.428, 2.81 2.19 -0.50 -0.71 -0.26 0.01
1551053573.494, 2.38 2.06 -0.38 -0.72 -0.26 0.01
1551053573.559, 2.25 1.94 0.00 -0.74 -0.30 0.01
1551053573.624, 2.69 2.12 0.00 -0.82 -0.31 0.01
1551053573.690, 3.06 2.19 -0.31 -0.78 -0.32 0.01
1551053573.755, 3.00 2.25 -0.50 -0.78 -0.26 0.01
1551053573.822, 2.38 2.19 -0.38 -0.82 -0.22 0.01
1551053573.888, 3.06 2.12 -0.25 -0.88 -0.26 0.01
1551053573.954, 2.62 2.50 -0.56 -0.87 -0.22 0.01
1551053574.020, 2.56 2.06 -0.19 -0.83 -0.26 0.01
1551053574.085, 2.88 1.81 0.00 -0.87 -0.22 0.01
1551053574.151, 1.88 2.00 -0.31 -0.83 -0.18 0.01
1551053574.217, 2.00 1.81 -0.50 -0.82 -0.28 0.02
1551053574.283, 2.88 1.81 -0.19 -0.91 -0.29 0.01
1551053574.349, 3.00 2.19 -0.44 -0.88 -0.22 0.01
1551053574.415, 1.94 1.81 -0.38 -0.87 -0.22 0.01
1551053574.481, 2.19 1.81 -0.06 -0.98 -0.18 0.01
1551053574.547, 2.50 2.31 -0.31 -1.02 -0.24 0.02
1551053574.612, 2.88 2.31 0.06 -1.06 -0.23 0.01
