1551053597.682, 3.19 2.06 -0.31 -0.15 -0.09 0.02
1551053597.748, 2.44 2.25 0.12 -0.31 -0.14 0.01
1551053597.814, 2.56 2.06 -0.25 -0.40 -0.17 0.01
1551053597.879, 2.69 2.44 -0.12 -0.73 -0.15 0.01
1551053597.945, 2.75 2.25 -0.12 -0.69 -0.36 0.03
1551053598.012, 2.38 1.81 -0.44 -0.73 -0.26 0.00
1551053598.078, 2.50 2.06 -0.38 -0.71 -0.32 0.02
1551053598.143, 2.00 1.94 0.06 -0.71 -0.23 0.00
1551053598.209, 2.56 1.88 -0.06 -0.76 -0.28 0.01
1551053598.275, 2.75 1.81 -0.19 -0.83 -0.31 0.01
1551053598.340, 2.06 2.12 0.19 -0.80 -0.26 0.01
1551053598.406, 2.38 2.12 -0.25 -0.81 -0.24 0.01
1551053598.471, 2.38 2.00 0.06 -0.81 -0.32 0.02
1551053598.536, 2.50 2.25 0.06 -0.78 -0.38 0.02
1551053598.602, 3.00 2.00 -0.31 -0.85 -0.42 0.02
1551053598.667, 2.81 1.88 0.12 -0.79 -0.51 0.02
1551053598.733, 2.62 2.19 -0.50 -0.78 -0.47 0.01
1551053598.799, 2.56 1.56 -0.44 -0.71 -0.46 0.01
1551053598.865, 2.25 2.06 -0.25 -0.76 -0.43 0.01
1551053598.931, 2.12 2.12 -0.06 -0.80 -0.47 0.02
1551053598.997, 2.88 1.88 -0.31 -0.81 -0.47 0.01
1551053599.063, 2.19 2.00 -0.50 -0.83 -0.39 0.01
1551053599.129, 2.00 1.62 -0.12 -0.86 -0.34 0.01
1551053599.195, 2.56 1.69 -0.06 -0.83 -0.44 0.02
1551053599.261, 2.06 1.88 -0.50 -0.84 -0.49 0.02
1551053599.326, 2.31 1.81 1.31 -1.89 0.75 -0.09
1551053599.391, 2.69 1.75 -0.88 -1.76 0.55 0.01
1551053599.456, 2.25 1.56 0.62 -1.21 0.22 0.02
1551053599.521, 2.69 1.81 -0.06 -1.02 0.00 0.02
1551053599.586, 2.38 2.19 0.62 -1.13 -0.07 0.01
1551053599.652, 2.44 1.88 -1.12 -1.17 -0.06 0.01
1551053599.718, 2.44 2.12 -0.19 -1.05 -0.12 0.01
1551053599.783, 2.81 1.94 0.31 -1.08 -0.11 0.01
1551053599.848, 2.38 2.25 0.88 -1.03 -0.09 0.01
