1551047226.271, 2.62 2.19 -0.75 -0.07 0.03 0.00
1551047226.337, 2.31 2.38 -0.44 -0.17 0.04 0.01
1551047226.403, 2.25 2.06 -0.25 -0.29 -0.04 0.01
1551047226.469, 2.19 2.12 -0.38 -0.38 -0.03 0.01
1551047226.535, 2.88 2.06 -1.12 -0.41 0.06 -0.00
1551047226.599, 2.75 2.56 0.38 -0.47 0.04 0.01
1551047226.663, 3.19 2.44 0.00 -0.46 0.01 0.01
1551047226.728, 2.56 2.44 -0.56 -0.49 0.02 0.01
1551047226.794, 2.38 2.06 -0.75 -0.51 -0.04 0.01
1551047226.860, 2.19 2.19 -0.69 -0.52 -0.02 0.01
1551047226.925, 2.56 2.25 -0.31 -0.52 0.01 0.00
1551047226.991, 1.69 2.06 -0.44 -0.56 -0.02 0.01
1551047227.056, 2.56 2.62 -0.62 -0.57 0.02 0.01
1551047227.121, 2.00 1.88 -0.88 -0.65 0.04 0.00
1551047227.187, 2.19 1.88 -0.06 -0.68 -0.03 0.01
1551047227.253, 3.00 2.00 -0.12 -0.62 -0.06 0.01
1551047227.319, 2.50 2.00 -0.44 -0.58 -0.03 0.00
1551047227.385, 2.56 2.25 -0.44 -0.59 -0.02 0.01
1551047227.451, 2.88 2.19 -0.62 -0.54 -0.03 0.01
1551047227.517, 2.31 2.12 -0.31 -0.54 -0.01 0.01
1551047227.583, 2.19 1.88 -0.69 -0.63 -0.07 0.01
1551047227.649, 3.00 2.38 -0.69 -1.11 0.16 -0.01
1551047227.714, 2.38 2.06 -0.75 -1.08 0.07 0.01
1551047227.779, 2.56 2.69 -0.06 -1.03 0.08 0.01
1551047227.844, 2.81 2.69 -0.62 -0.96 0.13 0.00
1551047227.909, 2.31 2.50 -0.62 -0.94 0.12 0.01
1551047227.974, 2.44 1.88 -0.44 -0.82 0.10 0.01
1551047228.039, 3.38 2.25 -0.69 -0.71 0.09 0.01
1551047228.104, 2.50 2.06 -0.12 -0.68 0.07 0.01
1551047228.169, 2.81 1.81 -0.56 -0.68 0.09 0.00
1551047228.234, 2.06 2.12 -0.31 -0.68 0.13 0.00
1551047228.299, 2.69 2.50 -0.25 -0.67 0.17 0.00
1551047228.364, 2.81 2.31 -0.62 -0.68 0.14 0.01
1551047228.429, 3.12 2.25 -0.19 -0.68 0.07 0.01
1551047228.494, 2.38 2.31 -0.31 -0.71 0.03 0.01
1551047228.559, 2.25 2.19 -0.38 -0.71 0.05 0.01
1551047228.624, 2.38 2.56 -0.06 -0.77 0.03 0.01
1551047228.689, 2.69 2.56 -0.31 -0.71 0.04 0.01
1551047228.754, 2.12 1.94 -0.62 -0.77 0.05 0.01
1551047228.819, 2.94 2.31 -0.50 -0.65 0.06 0.01
1551047228.885, 2.69 2.12 -0.25 -0.67 -0.00 0.01
1551047228.950, 2.12 1.94 -0.62 -0.69 0.01 0.01
1551047229.016, 3.00 2.31 -0.50 -0.66 -0.01 0.01
1551047229.080, 3.75 3.12 1.88 -0.55 0.10 0.00
1551047229.145, 2.69 1.94 -0.56 -0.56 0.07 0.01
1551047229.213, -1.62 -3.12 -0.50 -1.09 0.11 -0.02
1551047229.278, 2.81 2.56 -0.81 -0.92 0.15 0.00
1551047229.343, 2.75 1.62 -0.69 -0.86 0.04 0.01
