1551140512.024, 0.38 2.69 0.00 -0.95 0.04 0.01 0.08 -0.98
1551140512.094, -2.88 -2.69 -5.25 -1.95 -0.05 -0.00 0.09 -0.97
1551140512.161, -0.12 0.62 -0.62 -2.46 0.39 -0.03 0.08 -0.99
1551140512.228, -1.06 2.75 -1.56 -3.01 0.39 0.00 0.08 -0.95
1551140512.294, -4.31 1.69 -4.00 -3.70 0.12 0.02 0.09 -0.96
1551140512.360, 1.31 2.75 -0.56 -4.13 0.58 -0.03 0.11 -1.00
1551140512.427, -4.00 2.19 -1.19 -4.52 0.84 -0.02 0.09 -0.97
1551140512.492, -4.50 2.19 1.00 -5.38 0.96 -0.02 0.13 -0.96
1551140512.559, 2.12 1.88 -0.38 -5.37 1.12 -0.02 0.10 -0.94
1551140512.624, 0.88 2.25 -2.25 -5.43 0.92 0.01 0.10 -0.99
1551140512.691, -2.75 1.56 -0.50 -5.99 0.86 -0.01 0.13 -0.98
1551140512.757, 0.56 2.50 -0.12 -5.94 0.87 -0.01 0.10 -0.96
1551140512.822, 1.75 1.56 0.12 -5.86 1.05 -0.02 0.10 -0.95
1551140512.886, 1.75 1.81 0.62 -6.04 1.03 -0.01 0.12 -0.99
1551140512.951, 0.81 3.12 0.19 -6.32 0.91 0.00 0.13 -0.95
1551140513.016, 1.06 3.44 -0.38 -6.41 0.99 -0.01 0.12 -0.97
1551140513.082, 2.75 2.19 -0.88 -6.62 0.91 -0.00 0.14 -0.96
1551140513.147, 2.12 2.38 -0.31 -6.63 0.75 0.01 0.12 -0.97
1551140513.214, 2.94 3.00 -0.25 -6.54 0.85 -0.01 0.12 -0.97
1551140513.279, 1.62 2.38 -0.81 -6.69 0.87 -0.01 0.13 -0.98
1551140513.347, -0.31 1.75 -0.69 -6.94 0.82 -0.00 0.14 -0.98
1551140513.413, -1.31 -0.31 0.19 -7.05 0.65 -0.00 0.12 -0.97
1551140513.479, 2.88 0.88 3.19 -7.39 0.97 -0.04 0.16 -0.96
1551140513.544, 1.19 1.75 0.44 -7.51 0.97 -0.01 0.14 -0.97
1551140513.608, 1.69 3.06 0.75 -7.40 0.95 -0.00 0.12 -0.96
1551140513.674, 1.31 2.38 -0.19 -7.09 1.18 -0.03 0.10 -0.98
1551140513.740, 0.00 3.56 -0.31 -7.08 1.34 -0.02 0.12 -0.95
1551140513.804, 1.62 2.56 1.75 -7.28 1.08 0.01 0.14 -0.96
1551140513.869, -1.06 2.19 2.12 -7.49 0.86 0.01 0.14 -0.97
1551140513.934, 0.81 2.00 -0.62 -7.53 0.70 0.01 0.13 -0.96
1551140513.999, 0.88 2.38 -0.81 -7.61 0.59 0.00 0.14 -0.97
1551140514.064, 0.00 2.81 1.94 -7.82 0.72 -0.01 0.15 -0.96
1551140514.129, 1.12 2.44 1.81 -7.74 0.77 -0.01 0.13 -0.95
1551140514.195, -1.62 4.00 -0.44 -8.00 0.73 0.00 0.14 -0.94
1551140514.261, -0.56 3.88 -2.69 -8.13 0.57 0.01 0.14 -0.96
1551140514.326, -3.31 2.75 0.19 -8.45 0.42 0.01 0.16 -0.97
1551140514.389, 0.06 1.12 1.88 -8.63 0.18 0.02 0.16 -0.98
1551140514.456, -0.31 2.19 3.31 -9.01 0.48 -0.02 0.18 -0.95
1551140514.522, -0.50 4.38 -1.25 -9.46 0.40 0.01 0.19 -0.95
1551140514.587, 4.38 3.19 0.81 -9.40 0.60 -0.01 0.17 -0.95
1551140514.653, -0.88 5.12 -1.88 -9.48 0.56 0.01 0.16 -0.96
1551140514.718, 4.56 4.25 -3.50 -9.15 0.19 0.04 0.14 -0.94
1551140514.784, 3.38 1.94 -1.31 -9.36 -0.60 0.07 0.18 -0.95
1551140514.850, 3.75 0.69 0.44 -9.63 -0.41 -0.00 0.19 -0.95
1551140514.916, 2.00 2.69 0.19 -9.53 -0.27 0.00 0.16 -0.97
1551140514.980, 2.56 0.38 0.88 -9.51 -0.22 0.00 0.17 -0.94
1551140515.047, -7.75 1.62 0.81 -9.93 -0.04 -0.01 0.17 -0.98
1551140515.114, 0.56 1.75 -0.19 -10.04 0.15 -0.01 0.17 -0.93
1551140515.180, 1.19 1.56 0.56 -10.05 0.02 0.01 0.17 -0.95
1551140515.245, 0.88 3.12 2.81 -10.08 -0.04 0.02 0.17 -0.95
1551140515.312, 2.94 -0.44 -0.50 -9.99 -0.07 0.00 0.17 -0.97
1551140515.378, 1.06 0.44 0.56 -10.11 0.06 -0.01 0.18 -0.95
1551140515.444, 1.06 3.69 0.38 -10.42 0.21 -0.00 0.20 -0.96
1551140515.510, -0.12 7.25 0.69 -10.60 0.31 0.01 0.19 -0.95
1551140515.577, 4.06 2.19 -0.44 -10.48 -0.09 0.04 0.18 -0.97
1551140515.642, 2.50 1.38 0.94 -10.34 -0.08 0.01 0.17 -0.93
1551140515.709, 1.56 3.38 0.12 -10.43 -0.09 0.01 0.19 -0.96
1551140515.775, 0.06 3.31 0.19 -10.45 -0.14 0.02 0.18 -0.96
1551140515.842, 3.25 0.94 -0.75 -10.49 -0.18 0.01 0.19 -0.95
1551140515.910, -0.19 2.56 -0.94 -10.79 -0.20 0.01 0.21 -0.97
1551140515.976, 0.25 3.94 0.31 -10.82 -0.08 0.01 0.18 -0.95
1551140516.041, 4.81 3.19 1.62 -10.60 -0.18 0.02 0.18 -0.94
1551140516.108, 3.06 4.44 0.62 -10.44 -0.29 0.03 0.18 -0.96
1551140516.174, 3.69 2.69 1.25 -10.33 -0.63 0.04 0.18 -0.95
1551140516.241, 2.25 2.00 -0.38 -10.33 -0.78 0.03 0.18 -0.95
1551140516.306, 2.94 3.38 1.19 -10.30 -0.81 0.03 0.17 -0.91
1551140516.373, 5.25 3.38 0.38 -10.19 -1.02 0.04 0.18 -0.94
1551140516.441, 2.25 2.12 -2.75 -10.22 -1.18 0.04 0.18 -0.95
1551140516.507, 1.19 4.44 -0.25 -9.94 -1.16 0.03 0.15 -0.97
1551140516.571, 3.88 1.88 -0.88 -9.94 -1.23 0.03 0.18 -0.95
1551140516.639, 0.75 1.62 -0.81 -10.03 -1.20 0.02 0.17 -0.94
1551140516.706, 2.44 1.88 -1.12 -10.01 -1.19 0.03 0.17 -0.93
1551140516.772, 3.38 2.69 -0.62 -9.99 -1.15 0.03 0.18 -0.96
1551140516.838, 7.56 3.00 0.19 -10.06 -1.16 0.03 0.20 -0.97
1551140516.905, 16.62 2.25 1.94 -9.30 -1.13 0.02 0.16 -0.96
1551140516.970, 18.94 5.75 6.50 -8.05 -1.08 0.03 0.11 -0.93
1551140517.037, 16.12 1.44 2.62 -7.61 -1.53 0.06 0.16 -0.99
1551140517.101, 8.06 0.00 1.88 -7.14 -1.46 0.02 0.12 -0.97
1551140517.168, 13.50 -0.50 4.00 -6.35 -1.53 0.03 0.10 -0.94
1551140517.234, 2.50 2.31 -0.31 -6.19 -1.36 0.02 0.10 -0.94
