1551053620.464, 2.75 2.06 -0.06 -0.29 -0.23 0.03
1551053620.531, 2.50 1.81 -0.31 -0.47 -0.27 0.01
1551053620.597, 3.50 2.12 -0.56 -0.48 -0.26 0.01
1551053620.662, 2.25 2.19 -0.75 -0.57 -0.33 0.02
1551053620.729, 2.38 1.69 -0.38 -0.62 -0.34 0.01
1551053620.795, 2.38 1.94 -0.25 -0.68 -0.35 0.01
1551053620.860, 2.75 1.88 0.00 -0.75 -0.31 0.01
1551053620.926, 3.38 1.75 -0.25 -0.75 -0.37 0.02
1551053620.992, 2.75 1.81 -0.69 -0.76 -0.40 0.02
1551053621.057, 2.44 2.31 0.00 -0.78 -0.39 0.01
1551053621.123, 2.94 2.50 -0.06 -0.72 -0.26 0.00
1551053621.189, 2.69 1.81 -0.38 -0.75 -0.25 0.01
1551053621.254, 2.94 1.81 0.12 -0.75 -0.30 0.01
1551053621.320, 2.81 1.88 -0.19 -0.78 -0.25 0.01
1551053621.385, 2.44 1.75 0.12 -0.83 -0.27 0.01
1551053621.451, 2.31 2.19 -0.31 -0.81 -0.20 0.01
1551053621.517, 2.25 1.88 -0.31 -0.80 -0.19 0.01
1551053621.583, 2.81 2.06 -0.06 -1.05 -0.25 0.02
1551053621.649, 2.38 2.31 -0.25 -1.02 -0.30 0.02
1551053621.715, 2.94 2.12 -0.25 -0.93 -0.28 0.01
1551053621.781, 2.31 2.44 -0.38 -0.98 -0.21 0.01
1551053621.847, 2.81 2.19 -0.12 -0.93 -0.23 0.01
1551053621.912, 2.31 2.00 0.00 -0.90 -0.26 0.01
1551053621.978, 2.44 1.94 -0.56 -0.96 -0.36 0.02
1551053622.044, 2.94 2.00 -0.06 -0.96 -0.42 0.02
1551053622.110, 2.56 1.69 -0.19 -0.90 -0.31 0.00
1551053622.175, 3.00 2.06 0.00 -0.87 -0.27 0.01
1551053622.241, 2.81 2.06 -0.50 -0.83 -0.24 0.01
1551053622.307, 2.81 2.06 -0.06 -0.83 -0.30 0.02
1551053622.373, 2.81 2.12 1.00 -0.97 -0.10 -0.00
1551053622.438, 2.88 1.81 2.94 -0.92 -0.20 0.02
1551053622.503, 2.56 2.06 1.31 -1.10 -0.16 0.01
1551053622.569, 1.62 1.88 -0.62 -1.03 -0.18 0.01
1551053622.635, 3.00 2.25 -0.75 -1.05 -0.40 0.03
1551053622.701, 2.50 1.81 -1.88 -0.97 -0.36 0.01
1551053622.767, 2.94 2.12 -3.12 -1.01 -0.32 0.01
1551053622.833, 2.75 2.19 -0.06 -0.91 -0.32 0.01
1551053622.899, 3.00 1.75 -0.62 -0.94 -0.31 0.01
1551053622.964, 1.69 1.88 0.25 -1.00 -0.30 0.01
1551053623.030, 2.81 2.25 0.25 -1.11 -0.14 -0.00
1551053623.096, 2.31 1.75 -0.56 -1.03 -0.09 0.00
1551053623.162, 2.50 2.06 -0.25 -0.85 -0.18 0.02
1551053623.228, 2.75 1.81 -0.06 -0.86 -0.20 0.01
1551053623.293, 2.56 2.12 0.31 -1.00 -0.31 0.02
1551053623.358, 2.56 1.69 1.50 -0.94 -0.26 0.01
1551053623.423, 2.50 2.00 0.12 -0.92 -0.27 0.01
1551053623.489, 2.94 1.94 -0.19 -0.87 -0.29 0.01
1551053623.555, 2.56 2.38 -0.50 -0.96 -0.20 0.01
1551053623.621, 2.62 1.88 -0.88 -0.84 -0.28 0.02
1551053623.687, 2.38 2.12 -0.31 -0.80 -0.36 0.02
1551053623.753, 2.88 1.88 -0.06 -0.83 -0.26 0.00
1551053623.819, 1.94 2.06 -0.31 -0.82 -0.25 0.01
1551053623.885, 2.81 2.06 -0.31 -0.86 -0.29 0.01
1551053623.951, 2.81 2.19 -0.25 -0.79 -0.31 0.01
1551053624.016, 3.06 1.81 1.12 -0.80 -0.26 0.01
1551053624.081, 2.62 1.38 0.81 -0.80 -0.27 0.01
1551053624.146, 1.38 1.69 3.00 -0.87 -0.22 0.01
1551053624.211, 2.94 1.62 1.94 -0.76 -0.23 0.01
1551053624.276, 2.56 1.50 2.69 -0.80 -0.20 0.01
1551053624.341, 2.38 2.00 1.75 -0.76 -0.24 0.01
1551053624.406, 2.31 2.50 0.75 -0.83 -0.21 0.01
1551053624.472, 3.00 2.38 -0.44 -0.87 -0.10 0.00
1551053624.538, 2.88 1.94 -1.50 -0.84 -0.05 0.00
1551053624.604, 2.38 2.00 -2.50 -0.92 -0.04 0.01
1551053624.670, 3.06 2.25 -2.19 -1.02 -0.11 0.01
1551053624.736, 2.75 2.50 -0.50 -1.04 -0.18 0.02
1551053624.801, 2.31 1.94 0.12 -0.98 -0.23 0.01
1551053624.867, 2.94 1.88 0.06 -1.03 -0.04 -0.01
